1200	nämä
1200	yhteensä
1198	presidentti
1196	kerran
1190	asiaa
1190	tulisi
1182	täytyy
1178	päästä
1177	eniten
1177	vai
1171	kello
1169	pitkään
1169	ruotsinsuomalaiset
1168	huolimatta
1167	toisen
1163	MM
1157	toimii
1154	ruotsin
1153	joiden
1153	rahaa
1152	Leena
1151	radion
1143	aikaisemmin
1134	kyse
1133	muut
1131	Maria
1131	työtä
1130	suomalaisia
1128	hallintoalueeseen
1127	Dagens
1127	mukaansa
1126	luvun
1124	tietää
1123	tärkeä
1122	haluavat
1120	niiden
1117	andra
1117	vaatii
1113	henkilöä
1112	ollaan
1111	maassa
1111	många
1107	oikein
1098	Juha
1097	yhteydessä
1096	vaikea
1094	joilla
1094	kaikkien
1093	näyttää
1089	joten
1085	sverigefinska
1085	tutkija
1084	iltana
1084	under
1082	toivoo
1080	syksyllä
1079	oikeus
1077	töitä
1071	muuta
1069	tulevat
1062	meille
1057	Matti
1056	tulla
1047	yhtiön
1045	maiden
1042	jolloin
1042	tavoitteena
1040	koskaan
1037	luvulla
1036	Ruotsia
1033	mies
1031	niistä
1028	alle
1027	voitti
1026	päivänä
1022	Stockholm
1019	vara
1016	lapsia
1014	nya
1013	kunnat
1012	päivä
1007	Pohjoismaiden
1004	kolmen
1004	toimitusjohtaja
1003	myötä
1000	joista
1000	saakka
998	edes
997	apua
996	osaa
994	teki
993	alkoi
993	mistä
992	vuodesta
991	heti
990	där
990	Norjan
986	ihmisten
985	lehden
985	monta
982	päätös
981	få
981	paremmin
981	saaneet
980	alueella
978	pari
965	kyseessä
964	puolue
964	täysin
960	vanhemmat
959	kirkon
957	ensimmäistä
957	vuodessa
956	nykyään
955	sosiaalidemokraattien
953	kaikille
951	puolet
950	minun
950	ruotsalainen
949	Helsingissä
948	asuu
948	vid
946	hieman
943	opetusta
943	vähemmän
942	asioita
940	vuosina
938	jolla
935	mer
931	då
928	skulle
926	Pohjois
926	puolella
924	puolesta
921	palkinnon
921	yhden
920	TV
915	ut
914	tuntuu
912	kaupungin
909	språk
907	kuntien
904	selvittää
903	halua
902	Uppsalan
900	oleva
900	tarvitaan
897	entistä
897	jotain
895	kysymys
895	läpi
893	menee
893	omaa
887	Anders
887	sanoa
886	mahdollista
886	pidetään
886	suomalaista
884	mikäli
883	Vuonokari
882	jää
881	kuusi
881	poliisin
877	järjestetään
876	Jorma
876	mahdollisuus
875	äiti
874	jälleen
871	ainoastaan
871	heistä
871	löytää
871	naiset
870	silti
869	ruotsiksi
867	du
866	katri.nisula
865	kokonaan
865	koulussa
864	entinen
864	kävi
863	kiinni
863	myöhemmin
862	varsinkin
861	Haaparannan
860	johtaa
857	in
856	Jan
850	miesten
849	tietysti
847	toimintaa
846	esille
846	äidinkielen
842	toimittaja
840	lapsille
840	ohjelman
836	alusta
836	kohtaan
836	uudet
832	saadaan
832	yhteistyötä
832	ympäri
828	hänellä
828	kirjailija
826	aloittaa
826	ruotsalaiset
825	finsk
823	tarkoituksena
822	Liisa
822	sitt
821	myöskään
819	vuoteen
816	jättää
816	över
815	yleensä
814	ruotsinsuomalaisia
813	maksaa
813	Merja
813	päätti
811	johon
811	Saabin
810	heitä
810	suomenkielisiä
807	kahdeksan
807	tv
806	auttaa
803	lupaa
801	sinne
800	koulu
799	onkin
799	verran
798	joku
794	järjestää
794	kasvanut
791	piti
791	seitsemän
791	toiminut
790	josta
790	nuoria
789	yhtiö
788	Johanna
787	neuvoston
785	ruotsia
784	bland
784	Timo
781	mycket
780	Elina
779	jäi
778	käytännössä
778	lapsen
777	muistuttaa
777	samaan
777	suomenkielisten
772	hänet
772	kaikkiaan
770	takana
769	Jukka
768	häntä
768	kansallisten
766	kirja
765	esiin
765	joskus
765	käyttöön
765	usko
765	vuosien
764	työ
763	vaaleissa
763	vastaava
762	vad
761	puhua
761	suoraan
760	syksyn
760	vuosittain
758	kaikkea
758	syksynä
758	vastaa
757	nostaa
757	verrattuna
755	Eskilstunan
755	kirjan
754	bara
753	efter
753	tiedä
752	Etelä
752	jatkuu
751	Lars
751	vähemmistökielten
750	tapahtuu
749	muuttaa
747	ha
745	Markku
745	miljardia
745	tutkimuksen
743	aiheesta
743	lasta
743	puoli
742	eilen
742	ensin
742	varmasti
739	kotona
738	instituutin
737	kasvaa
736	puhutaan
733	lehti
732	sama
730	alueen
730	Itämeren
729	Erkki
729	upp
728	näistä
728	sina
725	kannattaa
724	suuria
724	Tiina
723	asuva
723	voit
722	tulevaisuudessa
720	språket
718	Pirjo
716	tarkoittaa
715	Stefan
712	esittää
712	kielellä
712	lähellä
712	näkyy
712	sedan
711	asiat
711	Helena
711	mielestään
711	Yle
710	halutaan
708	blir
707	Hanna
707	Kulttuuriuutisia
707	än
705	olemassa
705	viiden
704	rehtori
704	syy
703	tänne
702	hänelle
702	valmis
702	varten
701	joutuu
700	ainoa
699	iso
699	ongelmia
699	pieni
699	tutkimus
697	saatu
695	nopeasti
695	veckan
694	päivää
693	koskee
690	pääsee
689	Länsi
688	työn
685	emme
685	Malmön
685	toiminta
683	asian
682	joukossa
682	kertovat
680	odotetaan
680	tasa
679	tarpeeksi
678	minulla
678	paras
676	annat
676	Jarmo
676	kesän
674	hade
674	huomattavasti
674	romanien
673	Johansson
671	Riitta
671	työntekijää
670	jatkossa
670	ohjelma
669	monia
669	sellainen
667	ongelma
666	barn
666	elokuva
666	heillä
665	opettaja
664	taustalla
664	voimaan
662	alan
662	liiton
660	kaikkia
658	tarvitse
657	selvityksen
656	melkein
655	ohjelmassa
654	toistaiseksi
653	kouluissa
653	liittyy
653	opetuksen
652	tulossa
651	saivat
650	pohtii
650	viikossa
649	päättää
646	Göteborg
645	kukaan
645	uusien
644	P4
644	pian
644	Tukholmaan
643	Sisu
643	Ulla
642	pelkästään
641	näitä
641	Peter
640	mihin
640	suomenkielen
639	seuran
637	oppilaat
637	två
636	miljoonan
636	nationella
636	valittu
635	mig
635	tekemään
634	kauan
634	maata
633	Kari
633	maa
632	perusteella
631	ruotsalaisten
631	tyytyväinen
631	Uumajan
629	odottaa
628	fick
628	kaiken
626	hallintoalueen
626	hyvää
626	lapsi
626	mm
625	heille
625	toimia
624	elokuvan
624	ulkopuolella
624	vaalien
623	eteenpäin
623	kantaa
623	loppuun
623	tule
622	hakea
622	joko
622	parissa
622	selvästi
622	sisällä
620	lähtee
620	ruotsalaisen
619	kunnissa
619	prosentin
617	nykyisin
615	Laitinen
614	isä
613	muutama
613	samaa
612	erilaisia
612	luvassa
612	myöntää
612	uudelleen
611	neljän
610	kuukauden
610	n
609	min
609	yksin
608	syntynyt
607	Euroopassa
607	noussut
607	tuo
605	ilmi
605	muutti
605	yhdistyksen
604	Enligt
604	ensimmäisenä
604	första
602	keskustelua
602	Malmössä
602	miehet
602	paikalla
601	Fredrik
601	kuka
601	mielestäni
599	vuosia
598	lopulta
598	ryhmä
598	tilannetta
596	kolmas
596	regeringen
595	berättar
594	Mikael
594	ulkomailla
593	nähdä
593	voitaisiin
592	kesällä
592	ny
591	käytetään
590	ilmoitti
590	mediassa
588	osalta
587	maahan
587	Niinistö
586	erityisen
586	idag
585	kotiin
584	sieltä
583	Turun
582	maissa
582	vanhusten
580	näiden
579	muuten
579	riittää
578	Ylen
576	SVT:n
575	Anne
575	keväällä
575	minulle
575	omasta
574	Boråsin
574	molemmat
574	Sisuradiolle
573	Mika
572	suuren
571	Bergman
571	kuuluvat
571	Nina
571	Tarja
571	tehtävä
570	oikeastaan
570	olemaan
570	paikan
570	YK:n
569	nimi
567	oppia
567	S
565	itsensä
565	muutaman
564	Helsinki
564	nainen
563	finskspråkiga
563	lähettää
563	nousi
562	henkilö
562	lähteä
562	näkee
562	olin
562	paikka
561	ihminen
561	kommuner
560	tekevät
560	tosi
560	valtio
559	fått
558	hyviä
558	Kaarina
558	kesänä
558	kulttuurin
558	pitkä
558	selvitys
558	suurta
558	Urheilu
555	mennä
555	musiikkia
555	varit
554	puhuu
553	viikonloppuna
552	yliopistossa
551	hela
551	käynyt
550	uudessa
549	olevansa
549	paitsi
549	päättänyt
549	syntyi
549	yhteyttä
548	ehdottaa
548	kaikista
547	kertoa
547	kuoli
545	järjestön
545	maailmaa
544	Paavo
542	kaikilla
542	lopussa
542	tapauksessa
542	toiseksi
542	vähintään
541	päätöksen
540	esillä
540	Finlands
540	merkitsee
540	sopimuksen
539	naisia
539	Venäjä
539	viimeisen
538	aloitti
538	klo
538	omia
538	voitto
537	omat
537	sata
537	uuteen
536	arvelee
536	koulujen
536	Susanna
535	ihmisen
535	vahvistaa
534	nykyinen
534	toimi
533	kielten
533	Viking
532	valtuuskunnan
531	otetaan
531	selviää
530	perheen
529	del
529	keskuudessa
527	oppilaiden
527	suhteen
527	työskentelee
527	Upplands
526	alkanut
526	kannatus
526	sosiaalidemokraatit
525	asioista
525	puolen
525	vanhempien
524	Johan
524	kansanpuolueen
523	suomenkieliset
522	haastattelussa
520	kovin
520	nuori
519	kaisa.vuonokari
519	Mikko
519	tehtiin
518	otti
517	Jussi
517	käydä
517	tuntia
516	huolissaan
516	tuhatta
515	Antti
515	opettajien
515	saman
514	Marja
512	allt
512	kannalta
512	meni
511	monen
511	yrityksen
510	yritys
509	hyväksi
509	lain
509	perhe
509	vaikeaa
508	Jari
508	Marjaana
508	parempi
508	tietenkin
508	Uutisia
506	muista
506	oktober
506	saamelaisten
505	sinä
505	tieto
504	Göran
504	Helsingfors
504	lisätä
504	Niki
504	nimenomaan
504	osallistuu
502	yhteen
502	yrittää
501	ta
500	selittää
500	syytä
500	vapaa
500	viikkoa
498	både
498	helt
498	keskustan
498	kotoisin
498	mot
497	ostaa
497	toiminnan
496	detta
496	kerrotaan
495	SVT
495	töissä
494	bli
493	saisi
492	Bengt
492	går
492	olisivat
492	valittiin
491	suurempi
491	yhteiskunnan
490	seuraa
490	valtiopäiväedustaja
490	vähentää
489	palkinto
489	ruotsinsuomalaista
489	skolan
489	tidigare
488	olika
487	Heikki
487	johtuu
487	uutistoimisto
486	historia
486	joutui
486	tapahtunut
486	yhdistys
485	elää
485	kulttuuri
485	mellan
485	töihin
484	kuollut
484	Regnström
484	äänestää
483	juontaa
483	kiinnostus
483	Ville
482	omalla
482	riitä
482	Wallin
481	pidä
480	kuluttua
480	lähti
480	nousee
480	osallistui
479	euroa
479	kevään
479	Maija
479	tasolla
478	asiassa
477	kaupan
477	minkä
477	yhteistyö
476	kaikissa
476	något
476	rahat
475	asuvat
475	haluamme
475	laki
475	ministeri
474	Nyheter
473	kesken
473	lähinnä
473	valtiopäivien
472	meänkieli
471	edustajat
470	vaiheessa
469	henkilökuntaa
469	hoitaa
469	Niemi
468	Kai
467	painottaa
467	tavoin
466	aikoina
466	toista
465	aiheuttaa
465	etteivät
464	asemaa
464	mahdollisuuksia
464	näyttely
464	raportin
464	vaativat
463	flera
463	fram
463	mä
463	sille
463	ymmärtää
462	joukkue
462	paikalle
462	ruotsalaisia
462	sopimus
461	iltapäivällä
461	viranomaisten
460	tarjota
460	tulos
459	kaupunki
459	nähdään
459	Tainio
459	Tukholma
458	inom
458	svensk
457	jäsen
457	miehen
457	tarjolla
456	antanut
456	Eskilstunassa
456	kunnanneuvos
456	Luulajan
456	meänkielen
456	yhteinen
455	göra
455	kuvaa
455	osan
455	redan
454	måste
454	yhdeksän
453	edessä
452	asunut
452	hyvät
452	Norjassa
452	seurauksena
451	blev
451	jäänyt
451	kiinnostaa
451	tunnin
449	kuullaan
448	asiaan
448	Ikäheimo
448	maasta
448	määrää
448	sodan
448	sosiaalisessa
448	suomenkieliseen
448	utan
447	Larsson
447	saamen
447	suomalaisista
447	unionin
446	historian
446	pitävät
446	Sauli
445	itseään
445	useampi
444	seura
443	jakaa
443	merkitystä
443	nimittäin
442	Andersson
442	Laitila
442	selvää
442	tarjoaa
442	tror
441	kova
441	liitto
441	soittaa
440	käynnissä
440	musiikin
439	Itä
439	Markus
439	muutos
439	prosentilla
439	ruotsalaista
439	toki
438	Kytö
438	pitänyt
437	aluksi
437	pitkän
437	voinut
436	parin
435	ju
433	sarjan
433	toiseen
433	ulkoministeri
432	mikään
432	vakuuttaa
