11025	zeigt
10982	neben
10852	Jahres
10830	Washington
10817	zufolge
10742	Seite
10686	genau
10682	nie
10681	Bayern
10675	NATO
10667	Juni
10652	könne
10636	Rolle
10581	erwartet
10580	Mai
10551	Berliner
10535	Tagen
10523	Ministerpräsident
10460	fest
10458	Druck
10444	Bush
10440	hätte
10422	weit
10384	allein
10357	bringen
10318	Einsatz
10316	gehört
10316	müsse
10300	erstmals
10238	gegeben
10238	gekommen
10203	erneut
10167	Erfolg
10165	Jährige
10165	Sieg
10149	Angela
10090	sieben
10074	nächsten
10074	Opfer
10070	möglich
10065	März
9992	bekommen
9959	Bevölkerung
9941	Gruppe
9931	Januar
9927	geworden
9918	Bürger
9902	stark
9863	Mehrheit
9850	Deutschlands
9847	lässt
9844	Unterstützung
9810	größten
9805	Verhandlungen
9801	gute
9766	ging
9719	besser
9710	wissen
9706	Sicherheit
9699	Samstag
9698	Grund
9698	wirklich
9696	wollte
9685	Journalisten
9638	seines
9628	leben
9535	arbeiten
9534	russische
9526	Paris
9519	vielleicht
9505	schnell
9504	welche
9497	anders
9449	Europäische
9449	Experten
9445	Moskau
9439	deren
9436	zuletzt
9414	Art
9387	Bank
9384	acht
9374	Armee
9370	daran
9358	Film
9333	lang
9293	spielen
9290	erhalten
9272	Gericht
9268	Juli
9263	halten
9244	Gesellschaft
9232	nehmen
9229	Fragen
9227	Spiel
9211	Probleme
9200	größte
9186	November
9162	schwer
9148	Führung
9110	Amt
9106	nachdem
9064	hieß
9045	Nationen
9037	Blick
9016	darf
9015	pro
9015	Putin
9006	the
9003	Afrika
8965	junge
8957	deutscher
8927	FC
8900	Osten
8880	neu
8864	weiteren
8858	neues
8830	Zusammenarbeit
8825	Stunden
8823	kommenden
8800	Nachrichten
8789	Dezember
8786	Uhr
8778	Familie
8768	dessen
8738	IS
8712	Team
8685	Oktober
8665	TV
8664	sicher
8642	April
8634	Seiten
8625	Recht
8601	Preis
8594	Grad
8569	eher
8563	Bericht
8547	Außerdem
8536	Lösung
8534	London
8503	Mitarbeiter
8494	weiß
8486	Trump
8484	Situation
8482	gemeinsam
8457	Beziehungen
8455	York
8440	neuer
8437	Problem
8426	hält
8372	gebracht
8364	zeigen
8347	Parteien
8337	verletzt
8325	Beginn
8310	Ergebnis
8309	Organisation
8301	Informationen
8283	Gespräch
8281	Besuch
8278	stand
8247	Streit
8244	berichtet
8201	offenbar
8139	hin
8130	Haus
8129	wichtig
8120	Ort
8113	schließlich
8087	Frankfurt
8080	darunter
8080	musste
8065	Bild
8046	sprechen
8041	ganze
8006	Männer
7985	amerikanischen
7961	Bundeskanzlerin
7953	findet
7952	einigen
7952	Mitte
7946	solche
7943	Bonn
7942	Köln
7926	Großbritannien
7918	Koalition
7915	Demokratie
7877	stellt
7861	international
7856	ebenfalls
7840	Al
7817	a
7793	Italien
7778	Ex
7730	Ausland
7728	Westen
7708	führen
7708	Wahlen
7682	angesichts
7678	Februar
7658	Gipfel
7649	Vertreter
7633	du
7630	Vereinten
7621	gleich
7620	Monate
7597	Konflikt
7596	Stimmen
7590	weiterhin
7577	Prozess
7569	of
7523	Tod
7519	spricht
7516	Polen
7505	al
7499	Namen
7486	Schritt
7485	innerhalb
7444	Folge
7430	jeden
7430	Rede
7414	August
7410	Kilometer
7398	Kosovo
7388	Gesetz
7368	Sprache
7335	sid
7320	überhaupt
7316	jährige
7301	setzt
7260	Michael
7257	künftig
7255	meine
7239	Deutsch
7222	kleinen
7215	Markt
7206	gebe
7206	scheint
7188	erreicht
7186	Angst
7165	Europas
7147	sorgen
7106	Schröder
7104	groß
7086	dürfen
7084	europäische
7081	sprach
7076	hoch
7072	Musik
7050	Mitglieder
7039	Trainer
7035	betonte
7023	danach
7018	Grenze
7005	zweite
6980	Rebellen
6975	wolle
6939	Universität
6933	Chance
6923	eigene
6899	Kultur
6895	bereit
6894	Leute
6888	Peter
6875	Thomas
6869	helfen
6857	Wasser
6842	Kirche
6830	mitteilte
6812	je
6809	kamen
6806	möchte
6799	Truppen
6790	Nacht
6789	zahlreiche
6777	Japan
6777	Regierungschef
6771	kleine
6764	liegen
6756	Banken
6752	Gespräche
6728	tatsächlich
6709	Gefahr
6707	alten
6702	wenige
6693	Brasilien
6691	Konzern
6681	jungen
6666	obwohl
6664	Titel
6663	berichtete
6659	nutzen
6646	Spanien
6637	gewonnen
6617	versucht
6616	gleichzeitig
6616	trotzdem
6613	französischen
6613	zumindest
6601	deutsch
6563	alte
6547	Programm
6535	Bundestag
6533	Demonstranten
6523	ihres
6514	Folgen
6510	Projekt
6503	Indien
6499	setzen
6497	britische
6494	amerikanische
6489	verloren
6487	daher
6456	Hamburg
6447	neun
6430	zugleich
6406	erreichen
6401	Wort
6397	schaffen
6375	Kunst
6364	Kraft
6316	gestellt
6313	Bundesliga
6302	Verfassung
6283	Anschlag
6281	Terror
6278	besten
